Scopus Source ID,Title,CiteScore 2023,SNIP 2023,SJR 2023,SCIMAGO Best Quartile 2023,SCIMAGO Categories,Publisher,Type,Open Access,URL Scopus Source ID,Print ISSN,E-ISSN
20894,Transportation Research Part D: Transport and Environment,14.4,2.204,2.328,Q1,Civil and Structural Engineering (Q1); Environmental Science (miscellaneous) (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20894,1361-9209,
20909,Transportation Research Part E: Logistics and Transportation Review,16.2,2.439,2.884,Q1,Business and International Management (Q1); Civil and Structural Engineering (Q1); Management Science and Operations Research (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20909,1366-5545,
20897,Transportation Research Part F: Traffic Psychology and Behaviour,7.6,1.486,1.262,Q1,Applied Psychology (Q1); Automotive Engineering (Q1); Civil and Structural Engineering (Q1); Transportation (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20897,1369-8478,
20910,Transportation Science,8.3,2.016,2.475,Q1,Civil and Structural Engineering (Q1); Transportation (Q1),Institute for Operations Research and the Management Sciences,journal,No,https://www.scopus.com/sourceid/20910,0041-1655,1526-5447
21100237201,Transportmetrica A: Transport Science,8.1,1.418,1.099,Q1,Engineering (miscellaneous) (Q1); Transportation (Q2),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100237201,2324-9935,2324-9943
21100241736,Transportmetrica B,5,1.507,1.188,Q1,Modeling and Simulation (Q1); Software (Q1); Transportation (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100241736,2168-0566,2168-0582
21100897707,Trauma Surgery and Acute Care Open,3.7,1.164,0.771,Q1,Critical Care and Intensive Care Medicine (Q1); Surgery (Q1),BMJ Publishing Group,journal,Yes,https://www.scopus.com/sourceid/21100897707,,2397-5776
13124,"Trauma, Violence, and Abuse",13.6,4.197,2.778,Q1,"Applied Psychology (Q1); Health (social science) (Q1); Public Health, Environmental and Occupational Health (Q1); Social Work (Q1)",SAGE,journal,No,https://www.scopus.com/sourceid/13124,1524-8380,1552-8324
11700154712,Traumatology,5.4,0.852,1.039,Q1,"Emergency Medicine (Q1); Nursing (miscellaneous) (Q1); Public Health, Environmental and Occupational Health (Q1)",APA,journal,No,https://www.scopus.com/sourceid/11700154712,1534-7656,1085-9373
21100316002,Travel Behaviour and Society,9.8,1.658,1.57,Q1,"Geography, Planning and Development (Q1); Transportation (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/21100316002,2214-367X,
20200,Travel Medicine and Infectious Disease,19.4,1.222,1.21,Q1,"Infectious Diseases (Q1); Public Health, Environmental and Occupational Health (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/20200,1477-8939,1873-0442
145623,Tree Genetics and Genomes,4.4,0.869,0.498,Q1,Forestry (Q1); Horticulture (Q1); Genetics (Q3); Molecular Biology (Q3),Springer Nature,journal,No,https://www.scopus.com/sourceid/145623,1614-2942,1614-2950
17807,Tree Physiology,7.1,1.115,0.992,Q1,Plant Science (Q1); Physiology (Q2),Oxford University Press,journal,No,https://www.scopus.com/sourceid/17807,0829-318X,1758-4469
17808,Trees - Structure and Function,4.5,0.786,0.5,Q1,Forestry (Q1); Ecology (Q2); Plant Science (Q2); Physiology (Q3),Springer Nature,journal,No,https://www.scopus.com/sourceid/17808,0931-1890,1432-2285
21101038829,"Trees, Forests and People",4.3,1.048,0.637,Q1,"Economics, Econometrics and Finance (miscellaneous) (Q1); Forestry (Q1); Management, Monitoring, Policy and Law (Q2)",Elsevier,journal,Yes,https://www.scopus.com/sourceid/21101038829,,2666-7193
14816,Trends in Biochemical Sciences,22.9,2.116,4.074,Q1,Biochemistry (Q1); Molecular Biology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/14816,0968-0004,1362-4326
16146,Trends in Biotechnology,28.6,2.414,2.536,Q1,Bioengineering (Q1); Biotechnology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/16146,0167-7799,1879-3096
21100445640,Trends in Cancer,28.5,2.717,4.513,Q1,Cancer Research (Q1); Oncology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100445640,2405-8033,2405-8025
20655,Trends in Cardiovascular Medicine,18.7,2.346,1.898,Q1,Cardiology and Cardiovascular Medicine (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20655,1050-1738,1873-2615
19066,Trends in Cell Biology,32,3.194,6.002,Q1,Cell Biology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/19066,0962-8924,1879-3088
21100904988,Trends in Chemistry,28,2.385,3.348,Q1,Chemistry (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100904988,,2589-5974
15359,Trends in Cognitive Sciences,27.9,5.709,4.758,Q1,Cognitive Neuroscience (Q1); Experimental and Cognitive Psychology (Q1); Neuropsychology and Physiological Psychology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/15359,1364-6613,1879-307X
14365,Trends in Ecology and Evolution,26.5,3.984,5.165,Q1,"Ecology, Evolution, Behavior and Systematics (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/14365,0169-5347,1872-8383
26746,Trends in Endocrinology and Metabolism,20.1,2.241,2.927,Q1,"Endocrinology (Q1); Endocrinology, Diabetes and Metabolism (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/26746,1043-2760,1879-3061
21100316072,Trends in Environmental Analytical Chemistry,21.2,2.198,1.851,Q1,Analytical Chemistry (Q1); Environmental Chemistry (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21100316072,2214-1588,2214-1588
22475,Trends in Food Science and Technology,32.5,3.474,2.999,Q1,Biotechnology (Q1); Food Science (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/22475,0924-2244,
19049,Trends in Genetics,20.9,2.277,3.69,Q1,Genetics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/19049,0168-9525,1362-4555
21100327967,Trends in hearing,4.5,1.218,0.837,Q1,Otorhinolaryngology (Q1); Speech and Hearing (Q1),SAGE,journal,Yes,https://www.scopus.com/sourceid/21100327967,,2331-2165
21365,Trends in Immunology,25.1,2.265,4.163,Q1,Immunology (Q1); Immunology and Allergy (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/21365,1471-4906,1471-4981
20862,Trends in Microbiology,25.3,2.628,2.939,Q1,Infectious Diseases (Q1); Microbiology (Q1); Microbiology (medical) (Q1); Virology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20862,0966-842X,1878-4380
20205,Trends in Molecular Medicine,24.6,2.407,3.219,Q1,Molecular Biology (Q1); Molecular Medicine (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20205,1471-4914,1471-499X
21100228128,Trends in Neuroscience and Education,6.3,1.201,1.007,Q1,Education (Q1); Behavioral Neuroscience (Q2); Cognitive Neuroscience (Q2); Neuroscience (miscellaneous) (Q2),Elsevier,journal,No,https://www.scopus.com/sourceid/21100228128,2211-9493,
19939,Trends in Neurosciences,26.5,3.415,4.891,Q1,Neuroscience (miscellaneous) (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/19939,0166-2236,1878-108X
12100155627,Trends in Organized Crime,5.1,1.461,0.46,Q1,Law (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/12100155627,1084-4791,1936-4830
20863,Trends in Parasitology,14,2.087,1.658,Q1,Infectious Diseases (Q1); Parasitology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/20863,1471-4922,1471-5007
22321,Trends in Pharmacological Sciences,23.9,2.319,3.232,Q1,Pharmacology (Q1); Toxicology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/22321,0165-6147,1873-3735
17809,Trends in Plant Science,31.3,3.647,3.204,Q1,Plant Science (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/17809,1360-1385,1878-4372
22116,Tribology International,10.1,2.036,1.281,Q1,"Mechanical Engineering (Q1); Mechanics of Materials (Q1); Surfaces and Interfaces (Q1); Surfaces, Coatings and Films (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/22116,0301-679X,
19700183008,TripleC,3.7,0.986,0.603,Q1,Communication (Q1); Computer Science Applications (Q2),Unified Theory of Information Research Group,journal,Yes,https://www.scopus.com/sourceid/19700183008,1726-670X,1726-670X
21101141512,Tropical Cyclone Research and Review,4.6,0.914,0.805,Q1,Modeling and Simulation (Q1); Safety Research (Q1); Atmospheric Science (Q2); Computers in Earth Sciences (Q2); Global and Planetary Change (Q2),KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101141512,2225-6032,2589-3025
23122,Tropical Medicine and International Health,4.8,0.833,0.83,Q1,"Parasitology (Q1); Infectious Diseases (Q2); Public Health, Environmental and Occupational Health (Q2)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/23122,1360-2276,1365-3156
25522,Tsinghua Science and Technology,12.1,1.898,1.58,Q1,Multidisciplinary (Q1),Tsinghua University Press,journal,No,https://www.scopus.com/sourceid/25522,1007-0214,
17558,Tumu Gongcheng Xuebao/China Civil Engineering Journal,2.5,0.961,0.487,Q1,Architecture (Q1); Arts and Humanities (miscellaneous) (Q1); Building and Construction (Q2); Civil and Structural Engineering (Q2),China Civil Engineering Society,journal,No,https://www.scopus.com/sourceid/17558,1000-131X,
21101089369,Tungsten,8.8,1.187,1.006,Q1,"Materials Chemistry (Q1); Materials Science (miscellaneous) (Q1); Metals and Alloys (Q1); Surfaces, Coatings and Films (Q1)",Springer Nature,journal,No,https://www.scopus.com/sourceid/21101089369,2661-8028,2661-8036
21101040699,Tunisian Journal of Mathematics,1.7,1.074,1.278,Q1,Mathematics (miscellaneous) (Q1),Mathematical Science Publishers,journal,No,https://www.scopus.com/sourceid/21101040699,2576-7658,2576-7666
14642,Tunnelling and Underground Space Technology,11.9,2.422,2.174,Q1,Building and Construction (Q1); Geotechnical Engineering and Engineering Geology (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/14642,0886-7798,
5700162123,Turkish Studies,2.8,1.286,0.596,Q1,History (Q1); Political Science and International Relations (Q1),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/5700162123,1468-3849,
22374,Twentieth Century British History,1.1,1.102,0.291,Q1,History (Q1),Oxford University Press,journal,No,https://www.scopus.com/sourceid/22374,0955-2359,1477-4674
21100228076,Twentieth-Century China,1,0.468,0.211,Q1,History (Q1); Cultural Studies (Q2); Political Science and International Relations (Q3),Taylor & Francis,journal,No,https://www.scopus.com/sourceid/21100228076,1521-5385,1940-5065
19700201539,Twentieth-Century Music,0.7,0.737,0.254,Q1,Music (Q1),Cambridge University Press,journal,No,https://www.scopus.com/sourceid/19700201539,1478-5722,1478-5730
19600166215,Tydskrif vir Letterkunde,0.3,1.17,0.153,Q1,Literature and Literary Theory (Q1); Cultural Studies (Q2),African Journals online,journal,Yes,https://www.scopus.com/sourceid/19600166215,0041-476X,
21101023769,U.S. Geological Survey Techniques and Methods,7.3,3.78,1.234,Q1,Computers in Earth Sciences (Q1); Ecological Modeling (Q1); Geology (Q1); Water Science and Technology (Q1),U.S. Geological Survey,journal,No,https://www.scopus.com/sourceid/21101023769,2328-7047,2328-7055
21058,UCLA Law Review,3,1.576,1.198,Q1,Law (Q1),University of California Press,journal,No,https://www.scopus.com/sourceid/21058,0041-5650,
11400153315,Ukrainian Journal of Physical Optics,9.9,1.776,2.493,Q1,"Atomic and Molecular Physics, and Optics (Q1)",Institute of Physical Optics,journal,No,https://www.scopus.com/sourceid/11400153315,1609-1833,1816-2002
21101145619,Ultrafast Science,11.4,5.248,3.143,Q1,"Atomic and Molecular Physics, and Optics (Q1); Biophysics (Q1); Physical and Theoretical Chemistry (Q1); Physics and Astronomy (miscellaneous) (Q1)",American Association for the Advancement of Science,journal,Yes,https://www.scopus.com/sourceid/21101145619,2097-0331,2765-8791
20941,Ultramicroscopy,4.6,0.802,0.78,Q1,"Atomic and Molecular Physics, and Optics (Q1); Instrumentation (Q1); Electronic, Optical and Magnetic Materials (Q2)",Elsevier,journal,No,https://www.scopus.com/sourceid/20941,0304-3991,1879-2723
13516,Ultrasonics,7.6,1.784,1.093,Q1,Acoustics and Ultrasonics (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/13516,0041-624X,1874-9968
13517,Ultrasonics Sonochemistry,15.8,1.804,1.514,Q1,"Acoustics and Ultrasonics (Q1); Chemical Engineering (miscellaneous) (Q1); Environmental Chemistry (Q1); Inorganic Chemistry (Q1); Organic Chemistry (Q1); Radiology, Nuclear Medicine and Imaging (Q1)",Elsevier,journal,Yes,https://www.scopus.com/sourceid/13517,1350-4177,1873-2828
35716,Ultrasound in Medicine and Biology,6.2,1.025,0.716,Q1,"Acoustics and Ultrasonics (Q1); Biophysics (Q2); Radiological and Ultrasound Technology (Q2); Radiology, Nuclear Medicine and Imaging (Q2)",Elsevier,journal,No,https://www.scopus.com/sourceid/35716,0301-5629,1879-291X
28645,Ultrasound in Obstetrics and Gynecology,12.3,2.343,2.207,Q1,"Medicine (miscellaneous) (Q1); Obstetrics and Gynecology (Q1); Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1); Reproductive Medicine (Q1)",Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/28645,0960-7692,1469-0705
21100905629,Ultrasound Journal,6.8,1.711,0.945,Q1,"Radiological and Ultrasound Technology (Q1); Radiology, Nuclear Medicine and Imaging (Q1)",Springer Nature,journal,Yes,https://www.scopus.com/sourceid/21100905629,,2524-8987
21101121509,Ulumuna,1.1,0.613,0.236,Q1,History (Q1); Religious Studies (Q1); Arts and Humanities (miscellaneous) (Q2); Cultural Studies (Q2); Philosophy (Q2); Education (Q3); Sociology and Political Science (Q3),Universitas Islam Negeri (UIN) Mataram,journal,Yes,https://www.scopus.com/sourceid/21101121509,1411-3457,2355-7648
21101150408,Unconventional Resources,4.1,4.355,1.587,Q1,Energy (miscellaneous) (Q1); Environmental Science (miscellaneous) (Q1),KeAi Communications Co.,journal,Yes,https://www.scopus.com/sourceid/21101150408,,2666-5190
21100939600,Underground Space (new),10.2,2.514,1.609,Q1,Building and Construction (Q1); Civil and Structural Engineering (Q1); Geotechnical Engineering and Engineering Geology (Q1),Tongji University Press,journal,Yes,https://www.scopus.com/sourceid/21100939600,2096-2754,2467-9674
21100922612,Uniform Law Review,0.5,1.602,0.213,Q2,Law (Q2),Oxford University Press,journal,No,https://www.scopus.com/sourceid/21100922612,1124-3694,2050-9065
21100428409,United European Gastroenterology Journal,10.5,1.767,1.612,Q1,Gastroenterology (Q1); Oncology (Q1),Wiley-Blackwell,journal,No,https://www.scopus.com/sourceid/21100428409,2050-6406,2050-6414
21100902936,Unity and Dialogue,0.6,0.89,0.224,Q1,Religious Studies (Q1),"Faculty of Theology, University of Ljubljana",journal,Yes,https://www.scopus.com/sourceid/21100902936,2335-4127,2385-8907
21100903488,Universe,4.3,0.804,0.78,Q1,Physics and Astronomy (miscellaneous) (Q1),Multidisciplinary Digital Publishing Institute (MDPI),journal,Yes,https://www.scopus.com/sourceid/21100903488,,2218-1997
21629,University of Chicago Law Review,2.4,1.515,0.39,Q1,Law (Q1),University of Chicago Press,journal,No,https://www.scopus.com/sourceid/21629,0041-9494,
21681,University of Pennsylvania Law Review,2.9,1.866,0.875,Q1,Law (Q1),University of Pennsylvania Law Review,journal,No,https://www.scopus.com/sourceid/21681,0041-9907,1942-8537
21100827839,Unmanned Systems,8.5,2.081,1.493,Q1,Aerospace Engineering (Q1); Automotive Engineering (Q1); Control and Optimization (Q1); Control and Systems Engineering (Q1),World Scientific,journal,No,https://www.scopus.com/sourceid/21100827839,2301-3850,2301-3869
19700175236,Updates in Surgery,4.5,0.978,0.758,Q1,Surgery (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/19700175236,2038-131X,2038-3312
21100782420,Ural'skij Istoriceskij Vestnik,0.4,0.631,0.224,Q1,History (Q1),Ural Branch of RAS,journal,No,https://www.scopus.com/sourceid/21100782420,1728-9718,
29643,Urban Affairs Review,5.5,1.832,1.19,Q1,Sociology and Political Science (Q1); Urban Studies (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/29643,1078-0874,
21101063740,Urban Agriculture and Regional Food Systems,2.8,0.591,0.49,Q1,Horticulture (Q1); Agronomy and Crop Science (Q2); Plant Science (Q2),John Wiley and Sons Ltd,journal,Yes,https://www.scopus.com/sourceid/21101063740,,2575-1220
21100220478,Urban Climate,9.7,1.361,1.318,Q1,"Atmospheric Science (Q1); Environmental Science (miscellaneous) (Q1); Geography, Planning and Development (Q1); Urban Studies (Q1)",Elsevier,journal,No,https://www.scopus.com/sourceid/21100220478,2212-0955,
29645,Urban Design International,5.1,1.095,0.578,Q1,"Urban Studies (Q1); Geography, Planning and Development (Q2)",Springer Nature,journal,No,https://www.scopus.com/sourceid/29645,1357-5317,1468-4519
145570,Urban Ecosystems,5.7,1.098,0.843,Q1,Ecology (Q1); Urban Studies (Q1),Springer Nature,journal,No,https://www.scopus.com/sourceid/145570,1083-8155,1573-1642
14723,Urban Education,6.3,1.895,1.384,Q1,Education (Q1); Urban Studies (Q1),SAGE,journal,No,https://www.scopus.com/sourceid/14723,0042-0859,1552-8340
145301,Urban Forestry and Urban Greening,11.7,1.654,1.619,Q1,Ecology (Q1); Forestry (Q1); Soil Science (Q1),Elsevier,journal,No,https://www.scopus.com/sourceid/145301,1618-8667,1610-8167
29655,Urban Geography,7.6,1.87,1.591,Q1,"Geography, Planning and Development (Q1); Urban Studies (Q1)",Taylor & Francis,journal,No,https://www.scopus.com/sourceid/29655,0272-3638,1938-2847
22455,Urban History,1.4,1.691,0.416,Q1,"History (Q1); Arts and Humanities (miscellaneous) (Q2); Geography, Planning and Development (Q2); Urban Studies (Q2)",Cambridge University Press,journal,No,https://www.scopus.com/sourceid/22455,0963-9268,1469-8706
